text,label
"thầy tận tâm , hỗ trợ tận tình cho các bạn sinh viên .",Positive
"thầy vui tính , dạy dễ hiểu , lấy ví dụ thực tiễn .",Positive
giáo viên dạy tốt nên phát huy ngoài ra không cần cải tiến thêm đều gì .,Positive
chưa tạo được sự thu hút .,Negative
slide bài giảng tiếng anh giúp tụi em nâng cao khả năng học tiếng anh .,Positive
em không có gì thắc mắc .,Neutral
"dạy buồn ngủ , quá thụ động , không lắng nghe học viên .",Negative
mail hỏi thầy thì thầy cũng chẳng bao giờ giải đáp thắc mắc .,Negative
giảng viên luôn cập nhập bài giảng và bài tập trên website môn học .,Positive
đôi khi nên tổ chức các trò chơi để sinh viên giảm căng thẳng .,Negative
"ngoài ra , giảng viên tốt về các mặt còn lại .",Positive
mời giáo viên bản xứ tham gia giảng dạy để sinh viên có thêm cơ hội phát triển các kỹ năng cơ bản trong anh văn .,Negative
"thưa , tài liệu mà thầy cung cấp thực sự nhiều hơn cả giáo viên chịu trách nhiệm lý thuyết của môn .",Positive
lặp lại quá nhiều kiến thức cũ .,Negative
khả năng truyền tốt không gây hứng thú cho sinh viên .,Negative
chúc cô giữ mãi nhiệt huyết giảng dạy này để truyền cảm hứng đến nhiều học sinh ngán đến trường như em .,Positive
nói tóm lại là giảng viên dạy không hay .,Negative
nhiệt tình vui tính .,Positive
"cô dễ thương , hiền , tận tâm .",Positive
"giảng dạy tận tình , sát thực tiễn , và nhiệt tình giúp đỡ sinh viên .",Positive
"sử dụng thời gian chưa được hợp lý ( tốn quá nhiều thời gian chờ , nhất là khi báo cáo giữa kỳ và cuối kỳ ) dẫn đến việc các nhóm báo cáo cuối bị rút ngắn thời gian và thay đổi cách thức báo cáo ( không công bằng trong cách thức làm việc giữa các nhóm với nhau doubledot nhóm được thuyết trình , có nhóm thì không ) .",Negative
nhiều bạn chỉ copy code trên mạng nhưng điểm lại cao hơn những bạn thực sự làm .,Negative
nên có phần thực hành trên thiết bị để dễ hiểu hơn .,Negative
"cho bài tập thương xuyên , đều đặn .",Positive
"nhiệt tình , vui tính , thảo luận nhiều .",Positive
giáo viên luôn tạo động lực cho sinh viên học .,Positive
"đơn giản hóa kiến thức , giúp học sinh tiếp cận một cách trực quan môn học .",Negative
lịch học bù cần ghi rõ ngày nào trên course .,Negative
"tăng thời lượng môn học , nên có thêm những hoạt động ngoại khóa có liên quan đến môn anh văn để sinh viên được trau dồi thêm .",Negative
thầy khá vui vẻ và nhiệt tình .,Positive
"giảng dạy theo phương pháp mới , thú vị , dễ hiểu .",Positive
"giảng viên truyền đạt tốt , em không có ý kiến gì thêm .",Positive
giảng giải rất kỹ .,Positive
"có thể là về cách dạy , và chương trình học cũng không mấy phù hợp .",Negative
"phương pháp giảng dạy chưa hiệu quả , nhất quán , có ít tài liệu tham khảo thêm bên ngoài .",Negative
em không có điều không hài lòng về giảng viên .,Neutral
"giảng viên vui tính , slide sinh động , có nhiều liên hệ thực tế .",Positive
"slide cần cụ thể , rõ ràng , dễ hiểu hơn .",Negative
thầy dành nhiều thời gian để làm bài tập .,Positive
em xin lỗi nhưng đó là sự thật .,Negative
"thầy còn khó tính và để học sinh tự tìm hiểu hơi nhiều , nhiều chỗ thầy dạy hơi khó hiểu .",Negative
cô dạy đôi khi hơi khó hiểu .,Negative
khiến sinh viên bị thụ động .,Negative
cô dạy rất nhiệt tình và giảng bài thực hành dễ hiểu .,Positive
sự nhiệt huyết .,Positive
cô dạy tốt nhưng bọn em cảm thấy chán .,Negative
thầy cho bài thực hành rất xác thực tế .,Positive
"nhiệt tình , cho nhiều bài tập .",Positive
mong thầy cho thêm bài tập lên trang course .,Negative
thầy đến lớp đúng giờ ( trước giờ nữa ) .,Positive
"nhiệt tình , tận tâm , đúng giờ .",Positive
"không nên thi lý thuyết "" giấy "" cuối kỳ .",Negative
"tâm huyết với công tác giảng dạy , việc truyền đạt ý tưởng cũng như kiến thức đến sinh viên có sáng tạo .",Positive
"rất nhiều sinh viên không biết "" thực hành này để làm gì "" khi chỉ lên lớp , chạy chương trình có sẵn , chụp ảnh từng bước và dán vào báo cáo mà không biết chương trình chạy đúng hay sai , làm sao để sửa , có những hàm hỗ trợ nào .",Negative
em nghĩ là sau khi hướng dẫn cú pháp trong tiết thực hành thì cô nên có ví dụ cho những trường hợp đặc biệt trong bài tập trong cuối tiết .,Negative
thầy rất vui vẻ và nghiêm khắc .,Positive
"thầy chỉ hướng dẫn , còn lại để sinh viên tìm hiểu nên kiến thức khắc sâu .",Positive
"phòng máy quá nóng , nhỏ , trang thiết bị ít , máy rất cũ , hư nhiều .",Negative
mở rộng thêm các kiến thức bên ngoài .,Positive
"giảng viên dạy đầy đủ kiến thức , cung cấp cho sinh viên những kỹ năng và tài liệu bên ngoài phong phú .",Positive
giảng bài nhanh .,Negative
nắm được các kiến thức quan trọng .,Positive
mong nhà trường có thể trang bị thêm phòng máy tốt hơn để khi chạy chương trình có thể chạy nhanh hơn .,Negative
cô dạy tận tâm .,Positive
thầy quá đẹp trai .,Positive
lên lớp đầy đủ và đúng giờ .,Positive
giảng thu hút được học sinh .,Positive
"tiết học rất vui nhộn , tăng thêm tinh thần đi học cho sinh viên .",Positive
"cần cải thiện chất lượng phòng học , máy chiếu .",Negative
"thầy nhiệt tình , tâm huyết .",Positive
giảng dạy đầy đủ kiến thức .,Positive
thái độ .,Neutral
"cần bổ sung thêm các game vào môn học , học anh văn mà không có game thì nói thật ra là rất dễ chán và buồn ngủ .",Negative
thường xuyên giúp đỡ cho sinh viên hiểu bài .,Positive
có sự tương tác hỗ trợ tốt trong quá trình học .,Positive
lý thuyết hơi nhiều .,Negative
em nghĩ kiểm tra đánh giá môn này bằng hình thức làm đồ án báo cáo sẽ hợp lý hơn là thi trên giấy .,Negative
"giảng viên nhiệt tình , có kết hợp với doanh nghiệp để seminar về kỹ năng giao tiếp .",Positive
thực hành không nên điểm danh lấy điểm .,Negative
không thích thầy .,Negative
hơi khó hiểu nếu không học trước ở nhà .,Negative
kiến thức đầy đủ .,Positive
"giảng viên có nhiều ví dụ , bài tập minh họa cho bài học .",Positive
"thầy dạy rất dễ hiểu và cởi mở với sinh viên , hướng dẫn tận tình .",Positive
"thầy nhiệt tình , vui tính , truyền đạt hay .",Positive
"nếu có thể tổ chức mỗi tuần một vài tiếng cho việc hỏi và trả lời các thắc mắc hướng dẫn thì tốt hơn, có thể tổ chức trên mạng như các chat room .",Negative
"thày dạy nhiệt tình , dễ tiếp thu .",Positive
kiến thức truyền đạt của giảng viên .,Neutral
đề kiểm tra không đầy đủ .,Negative
cần bài tập nhiều hơn .,Negative
cô dạy hơi khó hiểu .,Negative
thầy dạy cả bài học lẫn cách học sao cho hiệu quả .,Positive
deadline không cho nộp quá hạn .,Negative
giảng viên không nói ra điểm khác biệt khi làm lab trên hai hệ điều hành này .,Negative
chấm bài thi .,Neutral
"dạy tốt , nhiệt tình .",Positive
giảng không hiểu bài .,Negative
không có gì cả .,Neutral
có những buổi thực hành giảng viên không có mặt .,Negative
"giảng viên giảng bài khá nhanh , sinh viên khó có khả năng theo kịp dù chú ý quan sát và lắng nghe giảng , chữ viết hơi khó nhìn .",Negative
"truyền đạt quá nhanh , em chưa nắm kịp lắm .",Negative
cần có chứng chỉ tương đương bằng quốc tế sau khi ra trường để khỏi phải học bên ngoài .,Negative
ôn tập thi mà không liên quan đến đề thi .,Negative
chưa có một tiết thực hành nào .,Negative
"thầy dạy hay , dễ hiểu , kiến thức chuẩn để làm bài .",Positive
nghỉ nhiều nhưng bù ít .,Negative
mong thầy giảng bài và trả lời câu hỏi đúng trọng tâm và mong muốn của sinh viên .,Negative
không hiểu bài thật tốt .,Negative
cô dạy rất vui vẻ .,Positive
"nhiệt tình , tận tâm .",Positive
"nội dung giảng dạy nửa đầu học kỳ khá mơ hồ như "" làm thế nào để thành công "" , "" thói quen người thành công "" hay là bàn về tương lai vdotv .",Negative
cô dễ thương tận tình với sinh viên .,Positive
cho bài tập nhiều hơn nữa .,Negative
cô giảng chậm và rất tận tình với sinh viên .,Positive
chỉ nên lấy điểm thi và điểm nộp bài .,Negative
nên đổi mới tài liệu .,Negative
"không khí lớp học vui vẻ , thoải mái .",Positive
cần có tài liệu bài giảng tự học nhiều hơn .,Negative
giảng bài chưa thật sự dễ hiểu .,Negative
"dạy kỹ , sát với đề thi .",Positive
"thưa , điều em hài lòng nhất về hoạt động giảng dạy của cô wzjwz326 là cô rất chuyên tâm và quan tâm tới học sinh và chất lượng buổi học .",Positive
cô rất tâm huyết và nhiệt thành .,Positive
giáo viên tổ chức hoạt động theo nhóm .,Negative
"giảng viên giảng dạy rất dễ hiểu , bám sát nội dung môn học .",Positive
thầy khó quá .,Negative
thầy wzjwz279 nhiệt tình chia sẻ kinh nghiệm kiến thức thực tế thay cho giáo trình môn học nghèo nàn và không cần thiết .,Positive
tạo cơ hội cho sinh viên và giúp đỡ sinh viên nhiệt tình trên website môn học .,Positive
bài tập ổn .,Neutral
áp dụng vừa dạy vừa có ví dụ code trực tiếp .,Positive
tương tác tốt với tất cả sinh viên trong giờ học .,Positive
mong phòng đào tạo trong tương lai sắp xếp cho thầy wzjwz128 dạy lớp em bất cứ môn nào thầy có thể .,Negative
lịch thực hành trùng với lịch học lý thuyết các môn học khác .,Negative
cô dạy chi tiết và rễ hiểu .,Positive
"một số nội dung không rõ , không có nhiều ví dụ cụ thể .",Negative
luôn cho bài tập cực nhiều .,Positive
cô giảng tận tình .,Positive
"còn kiểm tra thì nên thuyết trình hoặc làm đề tài là hay nhất , đừng làm mấy bài kiểm tra làm chi , vừa chẳng khẳng định được người đó có kỹ năng chưa , chỉ chạy theo chỉ tiêu và nhồi sọ .",Negative
thông tin đầy đủ về môn học cho sinh viên khi sinh viên đăng ký môn học .,Neutral
đảm bảo đúng thời gian lên lớp .,Positive
"giáo viên nhiệt tình , giảng bài dễ hiểu .",Positive
"giảng viên đưa ra những ví dụ cụ thể , hay gặp lỗi nhất trong phần giảng dạy .",Positive
"chia sẻ nhiều chuyện xung quanh môn học , mang lại tiếng cười cho sinh viên .",Positive
"cô rất tận tình với sinh viên , hỗ trợ rất tốt cho các bạn , các tài liệu của cô rất thực tế , làm mẫu để các bạn học hỏi .",Positive
"đề thi còn khó đối với sinh viên , đó chưa phải mức trung bình mà học sinh học lực trung bình làm được .",Negative
